Date,portfolio_plot,benchmark_plot,es_only_plot,es_weighted_plot,alts_weighted_plot
2014-05-29,5449275.85288323,2038798.830720173,3513101.269626552,2581886.9800807303,2263121.8224054994
2014-05-30,5459316.177036221,2042519.2665426554,3526621.3769741706,2587197.1147002773,2262637.103920482
2014-06-02,5445532.399699778,2042785.0119585465,3527670.9642551043,2587601.7828800604,2256570.4548724405
2014-06-03,5451638.694952111,2043050.7573744378,3528776.461754393,2588024.445311698,2258732.247075337
2014-06-04,5488931.440974544,2047036.9386128117,3545358.9242437193,2594358.31493657,2268655.4735342073
2014-06-05,5614791.060581749,2060589.954823282,3614598.646929036,2620358.009681245,2297939.469266282
2014-06-06,5707004.797781963,2072017.0077066196,3673062.9457132425,2642032.7011811333,2316671.6000664923
2014-06-09,5702306.435891797,2073079.989370186,3678501.4851350295,2644032.7812404647,2313010.5975227635
2014-06-10,5718124.585246097,2073345.7347860776,3679861.119990476,2644533.5920807347,2318988.7578130523
2014-06-11,5685466.02894959,2066436.3539728972,3643168.7685083468,2631546.0711601097,2317132.804869388
2014-06-12,5571798.006215257,2052086.1015147518,3567003.8028677176,2604550.2771128723,2294577.3560169083
2014-06-13,5599687.672541644,2057666.7552484747,3590641.118363997,2613246.2258376693,2298401.850043735
2014-06-16,5610208.966532026,2058463.9914961495,3594463.344200617,2614645.706952118,2301489.4626576183
2014-06-17,5630314.4006756665,2063778.8998139813,3622128.736792005,2624120.9924713466,2301396.932956742
2014-06-18,5744507.217050466,2080255.1155992588,3708001.7494378802,2653495.554299392,2322311.396670787
2014-06-19,5742159.615777524,2081849.5880946082,3716312.040984255,2656510.150253195,2318723.997628729
2014-06-20,5801456.21440315,2091947.9138984878,3768943.88744463,2675721.451358935,2325899.871207211
2014-06-23,5709844.785218841,2076003.1889449935,3682770.9927184884,2645480.733582901,2315458.403796066
2014-06-24,5667822.540516493,2065639.117725222,3626771.8262890163,2625734.6091020196,2315700.333166886
2014-06-25,5741623.38595603,2072282.7531225113,3661377.7100770865,2638391.0488593914,2334691.0921167065
2014-06-26,5744272.77037579,2071485.5168748368,3657222.5643038987,2636884.5712519805,2337101.469623677
2014-06-27,5790668.723941242,2074940.2072814275,3675228.195987711,2643405.9042948796,2350198.0861300644
2014-06-30,5813711.998331121,2075471.6981132103,3677998.293169836,2644403.6091697826,2358663.379657443
2014-07-01,5972556.1029122975,2089556.2051554641,3751405.8684961484,2670747.93324561,2399609.8411747706
2014-07-02,5992628.499199636,2091682.1684825963,3762486.2572246487,2674657.238769352,2404161.954201327
2014-07-03,6093229.414423702,2102046.2397023677,3816503.152276086,2693679.071102229,2427423.5850889655
2014-07-07,6038408.807501605,2095136.8588891865,3778814.5823578164,2681118.5217817267,2416903.133573234
2014-07-08,5899466.196799372,2083975.5514217403,3717974.0992935295,2660739.6679433137,2379661.248153357
2014-07-09,5980667.534459288,2091150.677650813,3757085.8384062857,2674046.9816380492,2400513.803526269
2014-07-10,5914091.161339269,2081052.3518469331,3702039.687062407,2655480.058804141,2390459.1297799046
2014-07-11,5988809.455043589,2086101.514748873,3726851.117144138,2664802.842199326,2412267.6999103334
2014-07-14,6072115.685355885,2095136.8588891865,3774339.2235158696,2681335.415908171,2430857.2725047655
2014-07-15,6042612.877197663,2091947.9138984873,3757566.158009425,2675544.7392329657,2424296.116362682
2014-07-16,6095147.511155686,2099123.0401275605,3795305.5553989257,2688609.100244193,2433535.4656224153
2014-07-17,5898591.323987178,2076534.6797767763,3672155.6753517576,2647635.952237189,2392144.8105886057
2014-07-18,6085241.869874218,2095668.3497209703,3751614.2611281984,2676345.554431826,2441900.8372648535
2014-07-21,6056757.519652611,2090087.695987247,3729445.8595505133,2668130.3157039904,2437966.1605843646
2014-07-22,6143617.22306558,2099388.785543452,3766359.3105325,2681844.546265396,2460397.7468873877
2014-07-23,6220855.286174397,2105500.9301089575,3792052.5972401,2690775.006458219,2483137.021423211
2014-07-24,6210450.900331468,2105500.9301089575,3791976.3560332526,2690744.227506432,2479012.376453082
2014-07-25,6135496.2638495425,2095668.3497209693,3743550.482817297,2673633.4869359164,2464857.2091198107
2014-07-28,6151977.078841836,2097262.822216319,3750996.707352734,2676424.238805929,2468905.3357518073
2014-07-29,6091380.567639462,2086633.0055806555,3701185.785545715,2657849.70018576,2461721.1494762846
2014-07-30,6134671.593092429,2088758.9689077886,3710187.330700841,2661063.2243753895,2476240.042267968
2014-07-31,5836680.932580705,2045973.9569492443,3550558.5745507167,2603363.412415592,2409649.383180425
2014-08-01,5814472.496923994,2039330.3215519553,3536720.7955079,2598336.1567079183,2405133.9050725135
2014-08-04,5863815.803513872,2053680.5740101007,3566226.1425578734,2609068.272065521,2415610.455019372
2014-08-05,5802208.465940998,2033483.9224023407,3524700.0985616143,2594029.0534502068,2404155.2781613343
2014-08-06,5804446.775741741,2035344.1403135816,3528524.865771796,2595420.88316368,2403792.773073572
2014-08-07,5775217.812993831,2025245.814509702,3507761.8437736663,2587864.0973259495,2398687.041184534
2014-08-08,5826372.483589726,2044910.9752856782,3548195.097138445,2602611.3585480885,2406264.481046754
2014-08-11,5876433.092867359,2054212.064841883,3567318.933189354,2609564.5738226776,2420510.6286309464
2014-08-12,5871163.5597510375,2052086.1015147504,3562947.770663432,2607984.5967116496,2419805.6141355
2014-08-13,5943623.202738879,2067233.5902205706,3594092.303660626,2619245.215459631,2439221.8150931234
2014-08-14,5987465.706254712,2076534.6797767754,3614974.77021615,2626104.826496241,2450826.3320573024
2014-08-15,6005950.384373073,2075471.6981132093,3612138.597321424,2625079.3508430766,2459349.6249495763
2014-08-18,6091954.2727937475,2091416.423066704,3661644.5543010524,2643054.040469335,2477727.081116579
2014-08-19,6152463.74443345,2101780.4942864757,3696308.889681039,2654664.416531849,2491453.437533966
2014-08-20,6176996.263730416,2108158.384267873,3717656.427598332,2661770.0709000044,2494719.1412133235
2014-08-21,6208380.949083749,2114802.019665163,3742081.568898702,2670509.1284184353,2499203.9536079066
2014-08-22,6214851.288653349,2112941.8017539214,3735651.893787898,2668060.4472847683,2504100.2154180114
2014-08-25,6252598.317608965,2120648.4188147774,3762183.8337708204,2678185.129651117,2509806.8326485003
2014-08-26,6278955.538159529,2124368.8546372596,3775683.610129947,2683061.835788361,2515816.573267038
2014-08-27,6274948.424914493,2122774.3821419105,3769320.010731744,2680976.8024170497,2516166.091136056
2014-08-28,6269572.777042925,2122508.6367260185,3768265.3407036876,2680629.3451643167,2514336.629543517
2014-08-29,6306815.981171767,2127557.7996279583,3788304.071236766,2687235.8370568072,2523075.9093938246
2014-09-02,6318461.8155904785,2125697.5817167177,3778288.518030569,2683648.389453756,2531103.183408178
2014-09-03,6267725.2059090845,2124634.600053151,3772646.6687238556,2681640.703869488,2512672.244474854
2014-09-04,6256566.664979946,2123571.6183895855,3767004.8194171423,2679618.28041498,2510093.881933093
2014-09-05,6335313.038261183,2132341.2171140066,3813550.0761975273,2696320.4256495037,2526040.920774334
2014-09-08,6322805.023007223,2126494.8179643922,3782519.905010604,2685255.523848817,2531419.8008187762
2014-09-09,6209042.986823782,2115067.7650810545,3721870.0249634357,2663674.8130401536,2506218.0162133947
2014-09-10,6295363.276252876,2120648.4188147774,3751489.733823681,2674321.0785451573,2531043.3996594083
2014-09-11,6299634.057004925,2122774.38214191,3762773.432437107,2678337.1755898804,2528959.5287835337
2014-09-12,6191670.154674994,2109752.8567632223,3693660.7784298696,2653718.3422875027,2508863.6883415254
2014-09-15,6106576.703405513,2109221.3659314397,3690839.853776513,2652705.367887406,2475341.517075494
2014-09-16,6253538.61589951,2125431.8363008257,3776878.055703891,2684019.6525429944,2505692.9418831463
2014-09-17,6277733.134994596,2127557.7996279583,3788161.754317317,2688077.271892622,2511599.268415454
2014-09-18,6399139.625333088,2138984.8525112965,3848811.634364485,2709835.7650024355,2539841.648825953
2014-09-19,6465232.5021330165,2146425.7241562605,3888304.579511478,2723847.7891106023,2552941.1323419665
2014-09-22,6158166.59415107,2111347.329258573,3695393.9951988687,2658128.315039754,2493285.249521989
2014-09-23,6093666.528194484,2096465.5859686446,3643234.8442209484,2639626.89292811,2484524.8727046056
2014-09-24,6221543.360584386,2116396.492160512,3712804.945469271,2664396.2586719627,2513349.191995712
2014-09-25,6019741.778384769,2085038.5330853064,3613808.279751384,2625868.614658383,2468169.8350364873
2014-09-26,6085921.689783752,2100451.7672070176,3652061.0346003245,2639978.51038585,2482041.9171032524
2014-09-29,6062686.549135403,2093542.3863938367,3634881.349324026,2633672.733964832,2478494.38516048
2014-09-30,6061365.03488338,2089290.4597395714,3624309.235307843,2629786.6886233757,2481611.211365462
2014-10-01,5950368.00072589,2062981.6635663055,3565158.765662009,2605772.0272938013,2458828.961303535
2014-10-02,5942819.483422789,2060589.9548232816,3560330.1558950017,2603999.157357349,2457382.635645091
2014-10-03,6006140.982426571,2083709.8060058486,3613363.5393781066,2620953.2327355966,2467566.8739071186
2014-10-06,5993920.15231231,2079192.1339356913,3603838.471269295,2617653.9523353963,2465652.256321341
2014-10-07,5909108.163128396,2049428.647355835,3541219.026711901,2595900.6167846536,2451254.2565885275
2014-10-08,6021713.894195799,2085304.278501198,3616697.821490903,2622276.4657203425,2473059.931839919
2014-10-09,5915489.55462334,2046239.7023651362,3534509.8005093234,2593806.8076629215,2456284.2548539317
2014-10-10,5792677.044398283,2013553.016210472,3487550.2998384004,2576651.6333711995,2421534.523217216
2014-10-13,5733165.0693269335,1982992.2933829413,3443711.605901101,2560401.6563927033,2411928.220396947
2014-10-14,5751568.418527703,1992824.8737709294,3455440.044887805,2565650.865793673,2414725.6469517155
2014-10-15,5691475.099290522,1963061.387191073,3419860.8150256486,2549779.7372148917,2404433.7063855818
2014-10-16,5690653.602768551,1967047.5684294463,3424625.890453616,2551914.4900795836,2402073.590305788
2014-10-17,5747396.125928406,1999468.509168219,3463381.8372677504,2565109.387561763,2413604.962993491
2014-10-20,5794230.4589877995,2019665.160775979,3487524.8861027844,2573298.5684515415,2425567.4278230947
2014-10-21,5878668.866258161,2060058.4639914983,3535810.9837728534,2589596.410871927,2445552.6441517742
2014-10-22,5855293.952545735,2046239.7023651367,3519292.0556225665,2584066.1127556018,2441051.2557861875
2014-10-23,5898551.937660593,2068562.3173000293,3545976.4780191835,2593016.180383533,2450630.6290530264
2014-10-24,5925315.773017389,2083178.3151740662,3563448.4212550637,2598853.5154301785,2456233.214704715
2014-10-27,5924123.2359554265,2080255.1155992588,3559954.032607888,2597688.705406277,2456839.7572800186
2014-10-28,5971090.358265224,2104703.6938612843,3589179.828566087,2607428.346692066,2467106.312665958
2014-10-29,5952871.261129479,2096465.5859686455,3579332.0060149548,2604160.117189479,2462670.9796149754
2014-10-30,5973791.205499606,2113739.038001598,3599980.666202813,2611025.2139439085,2464833.346078025
2014-10-31,6027255.98714479,2138187.6162636224,3635026.2076170365,2623785.898145407,2474847.125750958
2014-11-03,6029371.685598427,2137656.1254318394,3634263.795548562,2623509.3203740707,2475976.7290090653
2014-11-04,6016045.357984878,2131809.7262822245,3625877.2627953393,2620468.3530352106,2473374.197944886
2014-11-05,6030198.267349332,2145894.233324478,3646081.182609921,2627802.037281666,2472270.853406062
2014-11-06,6050472.077418667,2155726.813712466,3660185.805876704,2632924.057613378,2475763.879885032
2014-11-07,6045942.071599715,2153600.8503853334,3656495.731465286,2631818.1532303724,2474950.1609139876
2014-11-10,6070160.7262982065,2162104.703693864,3673141.7282936517,2637816.3390705795,2479223.575105735
2014-11-11,6088736.9037920255,2164762.1578527796,3679571.4034044556,2640117.8369850405,2484647.4804973304
2014-11-12,6103587.417717323,2164230.6670209966,3677756.8626814857,2639469.8863252373,2491317.3645950262
2014-11-13,6109987.862068549,2162104.703693864,3670844.3265939816,2637008.1129615344,2496253.445722298
2014-11-14,6166775.4921273105,2166356.630348129,3692202.030005521,2644659.6044227774,2512211.1179370587
2014-11-17,6153165.166018256,2168216.84825937,3701630.5259189927,2648016.4461726467,2503477.838974546
2014-11-18,6249363.13913783,2177517.937815575,3748773.005486349,2664859.131457807,2526693.6141355275
2014-11-19,6212492.8939882,2176189.210736117,3742038.3655481553,2662475.0028256983,2514047.0432700873
2014-11-20,6279414.246160153,2181238.373638057,3767629.9973132918,2671580.3061715076,2532530.8114199257
2014-11-21,6333001.654043304,2191602.4448578283,3820160.188831203,2690134.1924551236,2536554.7803866747
2014-11-24,6429191.372662423,2197714.5894233347,3851139.532546895,2701058.989135641,2564780.510900842
2014-11-25,6452331.847145603,2197714.5894233347,3851139.532546895,2701058.989135641,2574011.879906254
2014-11-26,6528181.047121205,2202763.7523252745,3876731.164312031,2709952.8874271056,2595794.6384456265
2014-11-28,6543649.750165357,2196385.862343877,3843164.7023106487,2698812.4568607104,2612616.5784702874
2014-12-01,6367003.326267107,2179909.6465585995,3756503.8638606835,2670219.074358861,2569768.909093398
2014-12-02,6466241.417509724,2196120.1169279856,3841766.9468517783,2698825.449933029,2582291.884436121
2014-12-03,6505040.5726380255,2203029.4977411665,3878108.5887824087,2710959.824980537,2586175.896827484
2014-12-04,6508231.2671445925,2202498.006909383,3875313.077864668,2710027.8070841176,2588333.5226615
2014-12-05,6523307.963316871,2206749.9335636483,3897677.1652065944,2717477.732704633,2587214.1623984813
2014-12-08,6389678.7269067075,2189210.736114804,3805425.3049211474,2686733.5302188974,2563485.8334171106
2014-12-09,6402679.128324604,2187084.7727876715,3795208.9832035857,2682972.0676538846,2572290.400234835
2014-12-10,6167042.338833087,2154132.341217116,3637643.8223854667,2624869.238070029,2533328.6940431613
2014-12-11,6187753.893052975,2158915.7587031648,3650930.1233654204,2629654.595359318,2537218.219356317
2014-12-12,6051626.491395395,2123040.1275578015,3549719.9212753945,2593203.720157541,2516570.2953464976
2014-12-15,6013294.949002425,2115333.510496946,3534156.549584263,2587644.30925319,2506025.235645293
2014-12-16,5908769.532546746,2095668.3497209693,3494663.60443727,2573482.121463198,2476180.0228926563
2014-12-17,6036829.9841400925,2141110.8158384287,3585924.3290337,2606604.9007839803,2497975.7191564925
2014-12-18,6197404.756671275,2195057.1352644186,3694263.0839639646,2645587.326202615,2527061.994674781
2014-12-19,6194888.804290738,2195057.1352644186,3694263.0839639646,2645587.326202615,2526036.0865905266
2014-12-22,6227395.506071511,2203029.4977411656,3710273.7374019343,2651285.2468538,2533850.6247237856
2014-12-23,6228556.285891194,2209938.878554347,3724149.6370481756,2656208.2477004933,2529617.9876940055
2014-12-24,6230727.251774365,2209673.133138455,3723615.9486002433,2656018.585282212,2530680.3105330598
2014-12-26,6261973.4446776435,2215519.53228807,3735357.0944547546,2660189.406806726,2539397.305746267
2014-12-29,6264159.016013363,2217114.0047834185,3738559.2251423486,2661323.0049992665,2539201.488711378
2014-12-30,6230691.667580883,2207547.1698113224,3719346.441016785,2654520.8915454703,2532125.348753128
2014-12-31,6151554.573005413,2181769.864469839,3667578.6615673476,2636141.6249261573,2517496.2151185754
2015-01-02,6128226.667258446,2175126.22907255,3655799.3951094123,2631376.981304912,2512499.574204645
2015-01-05,6040561.353390075,2142971.0337496693,3598910.747933387,2608270.1615057685,2498620.770666922
2015-01-06,5973142.527343442,2120116.9279829934,3563916.033990395,2595982.0754530146,2482505.119973851
2015-01-07,6039451.403523434,2146691.469572151,3604578.010975716,2610340.6283211354,2496332.929509503
2015-01-08,6141594.930017571,2184427.318628755,3662318.018294872,2630617.450666898,2519161.475629785
2015-01-09,6094969.617488186,2163433.4307733206,3630195.056476468,2619438.1283210395,2510742.3576666377
2015-01-12,6056634.898378264,2149880.4145628503,3609457.4482139545,2612196.79338248,2501891.7253646534
2015-01-13,6042931.822061451,2142971.0337496693,3598885.334197771,2608492.036570898,2499779.5364602287
2015-01-14,6023183.440975973,2133935.6896093558,3585060.2620227616,2603643.255253314,2496256.925561157
2015-01-15,5963347.428366472,2114270.528833379,3550243.444229081,2593075.105287389,2481590.671690749
2015-01-16,6026917.9894247195,2139782.08875897,3595378.238682787,2606866.496445594,2494846.503871922
2015-01-20,6057556.781637728,2143768.269997344,3602430.5503161782,2609491.478499604,2505017.267621824
2015-01-21,6083822.512740074,2154132.3412171155,3620766.5605629967,2616322.906358089,2509321.167469434
2015-01-22,6189693.593942042,2186021.7911241045,3677185.05363013,2637306.7259711795,2532862.911711733
2015-01-23,6170650.448983524,2172734.520329526,3653677.3481854913,2628644.0915639107,2533389.9056693837
2015-01-26,6189485.208755423,2182832.8461334063,3675365.430160037,2636651.025640101,2533405.8191456115
2015-01-27,6080888.496963228,2157852.7770395977,3621615.3793325657,2616807.0312505425,2508023.2651922395
2015-01-28,5981660.573696666,2116927.982992295,3553074.5343766836,2589844.5064695766,2492939.008538719
2015-01-29,6054576.388275192,2145628.4879085855,3601106.494690594,2608858.0984535753,2505025.5224311664
2015-01-30,5994505.943881875,2113739.038001596,3555336.356846492,2591762.1285431497,2496587.476444473
2015-02-02,6055373.741748329,2144034.015413235,3598793.844749554,2608046.0296268137,2506251.728739074
2015-02-03,6117302.568040363,2170608.5570023926,3653367.300610978,2628816.55481934,2511923.5464308374
2015-02-04,6088003.082176118,2157852.7770395977,3629559.7130860724,2618856.4555884767,2509409.6287142676
2015-02-05,6158957.5917084925,2184427.318628755,3687975.7257726095,2639627.5289423415,2518753.3051590887
2015-02-06,6140506.586789823,2182301.3553016228,3683299.5984192975,2637971.959008277,2512787.381928201
2015-02-09,6113812.636724161,2171140.047834176,3663507.3811216927,2629259.5677189673,2510162.7632663837
2015-02-10,6183410.68563623,2192133.9356896104,3700649.5557242217,2645664.3525146525,2523076.099612432
2015-02-11,6199726.3063834,2195854.371512092,3707231.7132487204,2648556.7421577065,2526975.148879376
2015-02-12,6260655.735040532,2215253.7868721774,3741552.963197893,2663615.242831446,2537442.414301347
2015-02-13,6296511.977102711,2225352.112676057,3761329.9322541286,2671421.760976083,2544538.2103731097
2015-02-17,6300980.344685553,2228009.5668349727,3766539.7480553724,2673470.3957208036,2544392.629771353
2015-02-18,6302185.588615323,2227478.0760031897,3765497.784895124,2673060.6453467864,2545269.285353573
2015-02-19,6320822.118767609,2227212.330587298,3764976.803314999,2672855.840734823,2552991.0508127143
2015-02-20,6360160.045090966,2239702.365134202,3789462.9375808476,2682452.541070093,2559713.3734322092
2015-02-23,6364373.009594489,2239436.61971831,3788870.7975409986,2682248.890274397,2561603.257836975
2015-02-24,6382205.190050914,2246877.4913632735,3804881.4509789688,2687946.9052830823,2563338.8287261883
2015-02-25,6366561.762610783,2243157.055540792,3796876.1242599837,2685099.8226821674,2559770.9244944667
2015-02-26,6383789.73150294,2242891.3101249,3796304.315208628,2684896.1758832736,2566891.8272732976
2015-02-27,6347413.145685838,2235184.693064044,3779721.8527193014,2679006.803318345,2557895.5009053797
2015-03-02,6437579.806482196,2247143.236779165,3819054.6913319146,2693918.3551100967,2579993.6370180175
2015-03-03,6374409.52416895,2237310.656391177,3786614.0578183136,2681720.21187172,2566359.12478284
2015-03-04,6309743.00072589,2228541.057666755,3741977.372582677,2665247.689954139,2556088.0748311863
2015-03-05,6335567.173135531,2231995.7480733455,3759487.436421981,2671736.8833542257,2560326.075071359
2015-03-06,6102890.441054438,2201169.279829923,3610588.3594488585,2613928.9244199777,2521694.2568891603
2015-03-09,6135494.998126382,2208610.151474887,3632810.1298713363,2622073.049072943,2527309.600224324
2015-03-10,5910119.6322877165,2170608.5570023917,3518333.95778985,2580139.319567002,2474892.059605269
2015-03-11,5883137.231359194,2167951.1028434765,3512890.33562094,2578102.333447397,2465546.939491299
2015-03-12,5949130.351801399,2193994.1536008506,3565191.8035183093,2597747.6151776263,2474416.201731613
2015-03-13,5903362.755330859,2178846.664895031,3534771.561986166,2586361.9256177125,2466225.267587107
2015-03-16,5997859.291260004,2207281.424395429,3591876.2259149263,2607806.361081043,2485254.383566717
2015-03-17,6010287.243319534,2205155.461068297,3587606.718331468,2606215.214950758,2491920.362623981
2015-03-18,6103521.9773481125,2232792.984321021,3643110.316916431,2626844.7480819887,2510851.5101307863
2015-03-19,6088686.704218754,2222163.167685358,3621762.778999137,2618969.669481613,2512275.952597863
2015-03-20,6138768.289755511,2233590.220568695,3644711.382260228,2627430.5645552995,2524824.095979023
2015-03-23,6104901.940710241,2226680.8397555146,3630835.482613987,2622340.0185434073,2515786.8995491248
2015-03-24,6079295.055740115,2216316.768535743,3610021.633144626,2614676.7167386524,2512586.403512011
2015-03-25,5925835.493837973,2183098.591549296,3543310.5771530834,2590083.4736192957,2472794.216799247
2015-03-26,5909135.485375994,2177517.9378155726,3533935.4500844055,2586571.1498476765,2469178.7355346866
2015-03-27,5925525.44626346,2181769.864469838,3541051.2960568364,2589240.9590818603,2473478.7705609472
2015-03-30,5991292.381976875,2206218.442731863,3581967.410398316,2604565.7019036715,2486292.124744319
2015-03-31,5939222.171628179,2190539.46319426,3555727.728374976,2594788.2298941114,2474017.2823320148
2015-04-01,5919016.981126817,2182301.355301621,3541940.7768033906,2589625.3287651725,2470523.294386842
2015-04-02,5924015.23254268,2189210.736114803,3553504.026508591,2593961.6401707768,2468472.6259125387
2015-04-06,5971228.86560614,2203826.7339888387,3577964.7470388236,2603142.2142417175,2479409.5904415958
2015-04-07,5956262.71670198,2197980.3348392243,3568180.4588267305,2599486.1263689543,2476677.562620652
2015-04-08,6008615.012070581,2206749.933563646,3586585.0861597112,2606061.0446778825,2492181.908574051
2015-04-09,6047878.598253641,2217114.004783417,3608390.0713180895,2613798.8148414018,2501067.5454883673
2015-04-10,6086696.808720035,2227478.076003189,3636080.877645093,2623840.9559408645,2507511.576118931
2015-04-13,6045838.518072512,2217911.241031093,3605838.532262261,2612977.6787008075,2501061.001406843
2015-04-14,6050822.786970166,2222694.658517141,3622052.4955851575,2618414.5977039426,2497918.8591891956
2015-04-15,6110649.257019761,2231995.7480733464,3653629.0620878213,2630141.1919015762,2511429.649558745
2015-04-16,6105058.235184279,2233058.7297369125,3657237.8125452683,2631475.696408178,2507857.5111811506
2015-04-17,5955185.81461888,2206218.442731863,3581456.594312438,2604343.4012374077,2472150.093839863
2015-04-20,6048778.246976253,2222694.658517141,3621595.048344073,2618798.3044736604,2497281.518718751
2015-04-21,6071760.525918844,2222694.658517141,3621595.048344073,2618798.3044736604,2506769.91755203
2015-04-22,6107080.535677718,2232527.238905129,3645572.907897604,2627315.114165686,2513199.5641692732
2015-04-23,6160862.353674709,2239702.365134202,3663070.2648691004,2633514.2347385283,2529402.113071988
2015-04-24,6219786.633628132,2244751.5280361413,3676328.610739876,2637848.700408003,2549430.9418416023
2015-04-27,6189134.501685735,2237310.6563911773,3647738.158172073,2627531.8865979267,2546837.9323435817
2015-04-28,6197658.898991053,2245017.2734520333,3677218.0914864303,2638169.9725953443,2540034.3538904474
2015-04-29,6080366.889966954,2231198.5118256714,3628291.567678843,2619043.8968713675,2510378.2819804614
2015-04-30,5914785.599110402,2209938.878554345,3563181.577031098,2595368.4676870424,2464708.4774207473
2015-05-01,6053718.677179968,2233855.965984587,3636373.1356046754,2622466.3154295343,2496868.6512021534
2015-05-04,6087787.700766774,2242094.0738772266,3661583.5613355744,2631681.0249466663,2502147.0998298847
2015-05-05,5927601.103192642,2215253.786872177,3579446.367825226,2601722.0192383975,2464793.056266436
2015-05-06,5870254.383359382,2204889.7156524058,3554106.332042686,2592559.706143206,2449627.4557822514
2015-05-07,5921688.605047051,2215519.532288069,3580028.342370828,2601987.7075576982,2462182.476707115
2015-05-08,6022537.9271277115,2241296.837629551,3642889.217416573,2624734.450042635,2482590.1209208537
2015-05-11,5979891.134908984,2229869.784746214,3615023.05631382,2614733.020364886,2474470.2003993103
2015-05-12,5964247.712432473,2226946.5851714057,3607894.503473581,2612166.0871992055,2470426.2095578304
2015-05-13,5968850.144916119,2226415.0943396227,3606598.4029571745,2611698.607331824,2472774.6776915635
2015-05-14,6088026.587399753,2250863.672601647,3666219.026711901,2633182.2545165177,2501806.2142857127
2015-05-15,6090761.738213596,2252458.1450969963,3670605.4374791924,2634751.8982633804,2501438.863522963
2015-05-18,6126588.756961627,2259899.016741961,3691241.390799243,2642139.541184685,2509138.959223106
2015-05-19,6112266.843773518,2258304.544246611,3686087.4852163536,2640315.8182886885,2505005.3524001613
2015-05-20,6112474.601062177,2256178.5809194786,3678849.653312966,2637900.664668938,2507381.8803094686
2015-05-21,6157160.207738874,2262024.980069093,3697559.2454733374,2644536.0363049917,2519405.178804907
2015-05-22,6146921.016141068,2258304.5442466107,3685640.203469515,2640333.6277443124,2519219.0400806977
2015-05-26,6039451.401041623,2237576.401807068,3626136.482898621,2616918.4759085593,2497515.3829507
2015-05-27,6141105.715606966,2254584.1084241285,3669202.5992731987,2632398.967543866,2524778.688275564
2015-05-28,6143678.216031058,2255381.3446718035,3671222.991254657,2633117.948821285,2525146.7272767182
2015-05-29,6079789.360343274,2238639.3834706345,3628794.759644036,2618021.5420098547,2513364.7972639143
2015-06-01,6095789.850768807,2242094.0738772247,3637549.7915636883,2621151.3610153287,2516974.644147263
2015-06-02,6069479.002840312,2239436.619718309,3630286.545924685,2618747.256731502,2508419.3497253796
2015-06-03,6115843.819616015,2249269.200106297,3657085.330131573,2627672.808730681,2519031.6744893542
2015-06-04,6042624.94872208,2231198.51182567,3607833.5105081033,2611337.9643351533,2504533.312184441
2015-06-05,6004300.402551835,2224023.385596597,3586536.8000620413,2603610.593017864,2496059.961378188
2015-06-08,5905972.743496794,2209141.6423066696,3542418.555032968,2587565.4534192514,2470566.3125197706
2015-06-09,5909932.84877637,2211001.8602179103,3547463.1815527095,2589591.9216585024,2470288.050589418
2015-06-10,6042285.670387988,2239702.3651342005,3625686.6597782206,2620860.950736151,2495781.6510768672
2015-06-11,6050119.459355188,2242094.073877225,3632751.67827942,2623440.4005992617,2496561.0708894
2015-06-12,5969215.469847406,2224820.6218442726,3581543.0010135313,2604816.850797394,2480899.162452054
2015-06-15,5928721.85886054,2215253.786872176,3555895.45903004,2595621.088473497,2472827.6821759124
2015-06-16,5984928.142271661,2229604.0393303214,3594321.027281169,2609439.8881494184,2483105.8617094634
2015-06-17,5987160.106083931,2229604.0393303214,3594321.027281169,2609439.8881494184,2484031.8882704554
2015-06-18,6130203.220545967,2256710.071751262,3666902.6561999666,2635424.9012483405,2518643.310621651
2015-06-19,6112916.797580082,2251926.6542652138,3654094.1334495908,2630901.713426312,2515863.799897616
2015-06-22,6098052.298654766,2245814.509699707,3637727.687712999,2625115.6882543624,2515279.1168872076
2015-06-23,6114662.716253269,2249800.6909380807,3648401.4566716454,2628890.0620239265,2518514.006531927
2015-06-24,6047876.69222347,2231730.0026574535,3600013.7040591137,2611801.5135567756,2507377.177549414
2015-06-25,6027874.814088845,2225883.603507838,3584358.842919765,2606248.1479573515,2504415.9710978772
2015-06-26,6001142.108076368,2227743.8214190803,3589339.9351004665,2608017.221644397,2491609.3161336617
2015-06-29,5788756.975679542,2179643.9011427048,3460543.1229994628,2562039.0748774568,2447355.234383115
2015-06-30,5801691.296421216,2183895.82779697,3467552.231282307,2564610.329973021,2450367.413286904
2015-07-01,5845699.627043751,2201435.025245814,3496905.095918586,2575361.289228649,2458682.458978906
2015-07-02,5846577.671609278,2199043.3165027904,3492902.4325590935,2573900.1867191214,2460446.66777499
2015-07-06,5838321.386732896,2194525.6444326336,3485341.846213385,2571142.3064425904,2459608.4482894163
2015-07-07,5849911.9562038835,2204358.224820622,3501797.2400246323,2577146.799541823,2458747.380080875
2015-07-08,5751138.933841226,2167685.3574275845,3440423.0685124137,2554743.838484969,2438606.3056243476
2015-07-09,5748380.903219898,2169811.320754717,3443554.0407402827,2556053.3821920534,2436186.829038697
2015-07-10,5832927.313903008,2199309.061918682,3487278.3728673114,2574241.3371617203,2454682.908437153
2015-07-13,5922001.821893086,2226415.0943396227,3527457.488875931,2590829.5415160717,2476350.53907391
